Time	Actual Torque	Actual Velocity
7756	0.00237	-0.0311332
7756.5	0	-0.00638791
7757	0	0.00879646
7757.5	0	-0.0082938
7758	0	-0.0138649
7758.5	-0.00237	-0.00553968
7759	-0.00237	-0.0355733
7759.5	0.00237	0.028599
7760	0	-0.0371755
7760.5	0	-0.000502655
7761	0	-0.00997979
7761.5	-0.00237	-0.022033
7762	0	0.0222634
7762.5	0	0.00432493
7763	-0.00237	-0.0412072
7763.5	0.00237	-0.01886
7764	0	-0.0182003
7764.5	0	-0.0151634
7765	0.00237	-0.0179071
7765.5	0	8.37758e-05
7766	0	0.000387463
7766.5	0	-0.0146293
7767	0	-0.00625177
7767.5	0	0.0250175
7768	-0.00237	-0.0139696
7768.5	0	-0.00959233
7769	0	0.010849
7769.5	0	-0.0063146
7770	0	-0.0150796
7770.5	0	0.0165038
7771	0	0.000282743
7771.5	0	0.0116344
7772	-0.00237	-0.020567
7772.5	0	0.0013823
7773	0	-0.00963422
7773.5	-0.00237	-0.0223891
7774	0	-0.00731991
7774.5	0	0.0189647
7775	0	0.0318662
7775.5	0	-0.0429037
7776	-0.00237	-0.0157917
7776.5	0	0.0219911
7777	0	0.0197816
7777.5	0	-0.016619
7778	0	-0.0205251
7778.5	0	-0.000774926
7779	-0.00237	-0.012315
7779.5	0	0.0163258
7780	0	0.00863938
7780.5	0.00237	0.031217
7781	0	-0.000596903
7781.5	0	-0.00501608
7782	0	-0.0475532
7782.5	0	0.0139277
7783	-0.00237	0.0312484
7783.5	0.00237	-0.00469145
7784	0	-0.0178757
7784.5	0	-0.00645074
7785	0.00237	-0.00766549
7785.5	0.00237	0.0209125
7786	0	0.012713
7786.5	0.00237	0.0030997
7787	0.00237	0.000984366
7787.5	0	0.0171217
7788	0	-0.00248186
7788.5	-0.00237	-0.00176976
7789	0	-0.0363482
7789.5	0	0.015509
7790	-0.00237	-0.0392804
7790.5	0.00237	-0.0172055
7791	0	0.0298975
7791.5	0	-0.00984366
7792	0.00237	-0.0175091
7792.5	0	0.0313322
7793	0	-0.0428932
7793.5	0.00237	-0.000198968
7794	-0.00237	-0.0063146
7794.5	-0.00237	0.0131528
7795	0.00237	0.0183888
7795.5	0	0.0253736
7796	0	-0.0284628
7796.5	0	0.0137183
7797	0	-0.022986
7797.5	-0.00237	-0.00749793
7798	0	0.0335522
7798.5	0	-0.0145246
7799	0	-0.00461814
7799.5	0.00237	0.0311646
7800	-0.00237	-0.0202947
7800.5	0	-0.00203156
7801	0	0.0291645
7801.5	0	0.0102102
7802	0	-0.0332695
7802.5	0	-0.0139801
7803	-0.00237	0.000932006
7803.5	0	-0.0113202
7804	0	-0.0032149
7804.5	0	-0.011006
7805	0.00237	0.0191428
7805.5	0.00237	0.00361283
7806	0	-0.00296357
7806.5	0.00237	-0.0177814
7807	-0.00237	-0.0215199
7807.5	0.00237	0.0574178
7808	0	-0.00435634
7808.5	0	-0.0224938
7809	0	-0.0161478
7809.5	0.00237	0.0172159
7810	0.00237	0.0128386
7810.5	0.00237	-0.03439
7811	-0.00237	0.0406208
7811.5	0	-0.00772832
7812	0	-0.00720472
7812.5	0	-0.0355942
7813	-0.00237	-0.00790634
7813.5	0.00237	0.045019
7814	0	0.00398982
7814.5	0	-0.0423173
7815	-0.00237	0.0209544
7815.5	-0.00237	2.0944e-05
7816	0.00237	0.00583289
7816.5	0	-0.00974941
7817	-0.00237	-0.00359189
7817.5	0	0.00283791
7818	0	-0.0104615
7818.5	-0.00237	0.00967611
7819	0	-0.0251223
7819.5	0	0.0175615
7820	0	-0.00074351
7820.5	0.00237	-0.0273214
7821	-0.00237	0.0416156
7821.5	0	0.0344528
7822	0.00237	-0.00105767
7822.5	0	-0.0216037
7823	0	0.0103882
7823.5	0	0.000837758
7824	0	-0.00726755
7824.5	0	0.026892
7825	0	-0.00115192
7825.5	0	-0.0365053
7826	0	-0.0120428
7826.5	0	0.00616799
7827	0	0.0041469
7827.5	0	-0.00782257
7828	-0.00237	0.016996
7828.5	-0.00237	0.0145875
7829	0.00237	0.00455531
7829.5	0	-0.00149749
7830	0	-0.0136031
7830.5	0	0.00444012
7831	0	0.0017174
7831.5	-0.00237	0.00975988
7832	0.00237	-0.00555015
7832.5	0	0.00587478
7833	-0.00237	0.00910015
7833.5	0	-0.0107547
7834	0	0.0355419
7834.5	0	-0.0014556
7835	-0.00237	0.0150378
7835.5	-0.00237	-0.0159802
7836	-0.00237	0.00151844
7836.5	0	-0.0296566
7837	-0.00237	-0.016797
7837.5	0	-0.00800059
7838	0	-0.0330496
7838.5	-0.00237	0.0349345
7839	0	0.0324003
7839.5	0	-0.00670206
7840	0	-0.0150482
7840.5	0	0.0241379
7841	0	0.00965516
7841.5	-0.00237	-0.00409454
7842	-0.00237	-0.010273
7842.5	-0.00237	-0.0430608
7843	-0.00237	0.0311122
7843.5	0	0.000397935
7844	0	0.0210173
7844.5	0	-0.00546637
7845	0	0.00170693
7845.5	0	-0.00346622
7846	0	-0.00797965
7846.5	0	-0.0177291
7847	0	0.00303687
7847.5	0	-0.000136136
7848	0	0.0159383
7848.5	0	-0.012158
7849	0.00237	0.00382227
7849.5	0	0.00929911
7850	0	-0.0295205
7850.5	0	-0.00758171
7851	0	-0.0100217
7851.5	-0.00237	0.00818908
7852	0	0.0399506
7852.5	0	-0.00550826
7853	0	-0.0166819
7853.5	-0.00237	-0.0153414
7854	0.00237	0.0146817
7854.5	0.00237	0.0368928
7855	0	-0.0172473
7855.5	0	-0.025604
7856	-0.00237	-0.00539307
7856.5	0	0.0163677
7857	0	-0.00854513
7857.5	0.00237	0.00150796
7858	0.00237	0.00351858
7858.5	-0.00237	-0.00496372
7859	0	-0.010849
7859.5	0	0.0173835
7860	0	0.0282953
7860.5	-0.00237	-0.0297195
7861	0	0.00346622
7861.5	0.00237	-0.00863938
7862	0	0.0122417
7862.5	-0.00237	-0.010472
7863	0	0.00594808
7863.5	0.00237	-0.00225147
7864	0	-0.00725708
7864.5	0.00237	-0.00211534
7865	-0.00237	0.0203575
7865.5	0	0.00191637
7866	0.00237	-0.0430189
7866.5	0	0.000984366
7867	0	-0.00640885
7867.5	0.00237	0.0245149
7868	0	-0.0204308
7868.5	0	0.0050056
7869	-0.00237	0.0168599
7869.5	0	0.00084823
7870	0	-0.0073618
7870.5	0	-0.0220645
7871	0	-0.00445059
7871.5	0	0.0167342
7872	0	-0.0134041
7872.5	-0.00237	-0.0098646
7873	0	0.0370394
7873.5	-0.00237	-0.0230174
7874	-0.00237	0.019991
7874.5	0	0.0114459
7875	0	0.0381913
7875.5	0	-0.00766549
7876	-0.00237	-0.0385788
7876.5	0	0.00905826
7877	0.00237	-0.0108699
7877.5	0	-0.0137706
7878	0	-0.00494277
7878.5	0	-0.0153729
7879	0	-0.000230383
7879.5	-0.00237	-0.00637743
7880	0	0.00967611
7880.5	-0.00237	0.0218131
7881	0	-0.0288503
7881.5	0	-0.00405265
7882	0	-0.0189438
7882.5	-0.00237	-0.00827286
7883	0	-0.0102416
7883.5	-0.00237	0.00271224
7884	-0.00237	-0.00151844
7884.5	0	0.00315206
7885	0	-0.0206403
7885.5	0	-0.00635649
7886	0.00237	-0.00923628
7886.5	0	0.00811578
7887	0	0.011582
7887.5	-0.00237	0.00140324
7888	0	0.025028
7888.5	-0.00237	-0.00126711
7889	0	-0.0367985
7889.5	0.00237	0.0129852
7890	0	-0.00490088
7890.5	-0.00237	-0.0293215
7891	0.00237	-0.00760265
7891.5	0	0.0145246
7892	0	0.0152263
7892.5	0	0.0153519
7893	0	-0.013247
7893.5	0	-0.00853466
7894	0	-0.0336046
7894.5	-0.00237	0.00460767
7895	0	0.00100531
7895.5	-0.00237	-0.0190066
7896	0.00237	0.0288084
7896.5	-0.00237	-0.0016441
7897	0	0.00760265
7897.5	0	0.00615752
7898	0	0.00842994
7898.5	0	-0.0315206
7899	-0.00237	-0.0111736
7899.5	0	-0.00253422
7900	-0.00237	0.00249233
7900.5	0	0.00194779
7901	-0.00237	0.0117286
7901.5	0	-0.0356571
7902	-0.00237	0.0213209
7902.5	0	0.03794
7903	-0.00237	-0.00260752
7903.5	0	0.00574911
7904	0	-0.00616799
7904.5	0	0.0131109
7905	0	-0.000376991
7905.5	-0.00237	-0.00835664
7906	0	0.0106186
7906.5	0	-0.046349
7907	0	0.00785398
7907.5	0	0.0233106
7908	0	-0.0383484
7908.5	0	0.00253422
7909	-0.00237	-0.0245777
7909.5	0	0.00551873
7910	0	-0.0069115
7910.5	0.00237	-0.0231221
7911	0	0.0101997
7911.5	0	0.0260962
7912	0	0.00781209
7912.5	0	-0.0193941
7913	-0.00237	-0.00847183
7913.5	0	0.00484852
7914	0	-0.00573864
7914.5	0	-0.0237295
7915	-0.00237	-0.00450295
7915.5	0	0.0172159
7916	0	-0.0118124
7916.5	0	0.0135088
7917	0	0.0189124
7917.5	0	-0.0252375
7918	0	-0.00602139
7918.5	0	0.0204622
7919	0	0.0256563
7919.5	-0.00237	-0.0242845
7920	0	0.011404
7920.5	0	0.0338035
7921	-0.00237	-0.0164201
7921.5	-0.00237	0.000303687
7922	0	-0.00518363
7922.5	0	0.0224938
7923	0	-0.0188286
7923.5	0	-0.00239808
7924	0.00237	0.0137497
7924.5	0	0.0199386
7925	0	-0.0433226
7925.5	0	0.0052674
7926	0	-0.0277717
7926.5	0	0.000188496
7927	0	-0.00685914
7927.5	-0.00237	3.14159e-05
7928	-0.00237	-0.011006
7928.5	0.00237	0.00752935
7929	0	-0.00980177
7929.5	0	0.0335208
7930	-0.00237	0.029887
7930.5	0	-0.0382227
7931	-0.00237	0.0403066
7931.5	0.00237	0.00853466
7932	0	-0.0131109
7932.5	0	-0.0189229
7933	0.00237	0.0136345
7933.5	-0.00237	-0.0110165
7934	0	0.0161164
7934.5	0	-0.00308923
7935	0	0.00379086
7935.5	0	-0.00402124
7936	0	0.00185354
7936.5	0	-0.0235305
7937	-0.00237	0.0379819
7937.5	0	-0.0299917
7938	-0.00237	-0.0102416
7938.5	0	-0.00255516
7939	0.00237	-0.0449352
7939.5	0	-0.00366519
7940	0	0.00671254
7940.5	0	0.0085556
7941	0	-0.017572
7941.5	-0.00237	-0.0226299
7942	0	0.0118543
7942.5	0	0.0139591
7943	0	-0.0101055
7943.5	0	0.00719425
7944	-0.00237	0.00367566
7944.5	0	0.0122836
7945	-0.00237	-0.0491973
7945.5	0	0.0269339
7946	0.00237	0.0282848
7946.5	0	0.0153938
7947	0	-0.0185459
7947.5	0	0.0225776
7948	-0.00237	-0.0148702
7948.5	0.00237	0.00258658
7949	0	-0.0209649
7949.5	0	0.00756077
7950	-0.00237	-0.0261904
7950.5	0.00237	-0.00567581
7951	0	0.0645702
7951.5	0	-0.0158546
7952	-0.00237	-0.0125035
7952.5	-0.00237	-0.0141058
7953	-0.00237	0.00641932
7953.5	-0.00237	-0.0291749
7954	0	0.0130481
7954.5	0	0.0118962
7955	0	-0.00344528
7955.5	-0.00237	-8.37758e-05
7956	0.00237	0.00120428
7956.5	0.00237	0.0258972
7957	0	-0.0135822
7957.5	0.00237	-0.00836711
7958	0	0.0163886
7958.5	-0.00237	-0.0129538
7959	0	0.00424115
7959.5	0	0.0107757
7960	0.00237	0.00906873
7960.5	0	-0.0421078
7961	0	0.0192475
7961.5	-0.00237	-0.0199282
7962	0.00237	-0.00594808
7962.5	0	-0.0211534
7963	-0.00237	-0.0149854
7963.5	0	0.0170903
7964	0	0.00977035
7964.5	0.00237	0.0101997
7965	0	-0.0103987
7965.5	0	0.00542448
7966	0	0.0220435
7966.5	0	-0.00131947
7967	0	-0.0324527
7967.5	0	-0.0165876
7968	0.00237	-0.00293215
7968.5	-0.00237	0.00508938
7969	-0.00237	0.0043354
7969.5	-0.00474	-0.0268816
7970	0	-0.00235619
7970.5	0	0.0310599
7971	-0.00237	0.00675442
7971.5	0	0.0203156
7972	0	0.0105034
7972.5	0	0.0163991
7973	0	-0.0247243
7973.5	0.00237	0.00866032
7974	0	-0.0200643
7974.5	0	0.0338768
7975	-0.00237	-0.00372802
7975.5	0.00237	-0.0186715
7976	0	0.0136555
7976.5	-0.00237	0.0145142
7977	0	0.0208706
7977.5	0	-0.00280649
7978	0	-0.00799012
7978.5	-0.00237	-0.00184307
7979	0	0.0140429
7979.5	0	0.0149226
7980	-0.00237	-0.0307248
7980.5	0	-0.0206193
7981	0	0.0276774
7981.5	-0.00237	0.00201062
7982	0	-0.0387777
7982.5	0	-0.0362749
7983	0	0.00588525
7983.5	-0.00237	-0.0157813
7984	0	0.0229022
7984.5	0	-0.00553968
7985	0	-0.0114878
7985.5	0	-0.0269025
7986	0.00237	-0.00343481
7986.5	0	0.0266093
7987	0	-0.0119066
7987.5	0	-0.0208497
7988	0	0.0444116
7988.5	0	-0.0108909
7989	0	0.0134251
7989.5	-0.00237	-0.0200643
7990	0	0.0209963
7990.5	0	0.0536584
7991	0.00237	-0.00789587
7991.5	0	-0.0119171
7992	0	-0.0168913
7992.5	0	0.00015708
7993	0	0.0112888
7993.5	0	0.00252375
7994	0	0.00498466
7994.5	0.00237	-0.0151006
7995	0	-0.0149226
7995.5	0	0.0202423
7996	0	0.019415
7996.5	-0.00237	-0.0129643
7997	-0.00237	0.0268397
7997.5	0.00237	-0.0121999
7998	0	0.0037385
7998.5	0	0.0127758
7999	0.00237	0.0120218
7999.5	0	-0.0041469
8000	0	-0.00971799
8000.5	0	-0.0232059
8001	0	-0.00654498
8001.5	0	0.000230383
8002	0	0.0127444
8002.5	0	-0.0127653
8003	0	0.00305782
8003.5	0	0.00393746
8004	0	-0.0248919
8004.5	0	-0.00432493
8005	0	-0.00372802
8005.5	0	-0.000251327
8006	0.00237	-0.00521504
8006.5	0	0.00492183
8007	0	-0.00789587
8007.5	0	-0.00983319
8008	-0.00237	-0.0121056
8008.5	0	-0.00694292
8009	0	0.025604
8009.5	0	0.00862891
8010	0	-0.00999026
8010.5	0.00237	-0.00233525
8011	-0.00237	-0.0210801
8011.5	-0.00237	0.0308714
8012	0	0.010849
8012.5	0	-0.00168599
8013	0	0.00647168
8013.5	0	1.0472e-05
8014	0.00237	0.021478
8014.5	0.00237	-0.0142
8015	0	0.020169
8015.5	0	0.0400344
8016	0	-0.0107128
8016.5	0	0.00412596
8017	-0.00237	-0.0354895
8017.5	0.00237	-0.00127758
8018	0	0.0350497
8018.5	0	-0.00185354
8019	-0.00237	0.0168494
8019.5	-0.00237	-0.0230907
8020	-0.00237	-0.00249233
8020.5	0	0.00755029
8021	0	0.00262847
8021.5	-0.00237	0.00880693
8022	0	0.013645
8022.5	-0.00237	0.00140324
8023	0	-0.0191323
8023.5	-0.00237	0.0351439
8024	0	-0.00817861
8024.5	0	0.0191742
8025	0	-0.00349764
8025.5	-0.00237	-0.0142628
8026	-0.00237	-0.00260752
8026.5	0	-0.0143571
8027	0	0.0209858
8027.5	0.00237	-0.0266198
8028	0	-0.0081472
8028.5	-0.00237	-0.0459091
8029	-0.00237	-0.00625177
8029.5	0	-0.0150168
8030	0	0.034547
8030.5	0	0.0141686
8031	0	-0.0318767
8031.5	0	0.0133099
8032	0	0.0295205
8032.5	-0.00237	-0.0266302
8033	0.00237	0.0170274
8033.5	0.00237	0.039406
8034	-0.00237	-0.00647168
8034.5	0	0.019813
8035	0	-0.0326516
8035.5	-0.00237	0.0297823
8036	0.00237	-0.00656593
8036.5	0	-0.0101997
8037	0	0.00207345
8037.5	0	0.00719425
8038	-0.00237	0.0024295
8038.5	0	0.0147655
8039	0	-0.0180746
8039.5	0	-0.0456055
8040	0	0.00577006
8040.5	0	-0.00905826
8041	0	-0.0171426
8041.5	0.00237	0.00869174
8042	0	-0.00684867
8042.5	0	0.0123046
8043	0.00237	0.0135822
8043.5	-0.00237	-0.00364425
8044	0	0.0169855
8044.5	0	0.00859749
8045	-0.00237	0.00524646
8045.5	0	-0.0178338
8046	-0.00237	-0.000575959
8046.5	-0.00237	-8.37758e-05
8047	0	0.0037385
8047.5	-0.00237	-0.0442965
8048	-0.00237	0.00387463
8048.5	0	0.00961327
8049	-0.00237	0.0111108
8049.5	-0.00237	-0.00371755
8050	0	-0.0187553
8050.5	0.00237	0.0101369
8051	-0.00237	-0.00889071
8051.5	0	0.0124721
8052	0	-0.0188496
8052.5	0.00237	0.00300546
8053	0	0.0373954
8053.5	0	-0.0360236
8054	0.00237	0.0152158
8054.5	0	0.0123569
8055	0	0.00461814
8055.5	0	0.000659734
8056	0.00237	0.0163153
8056.5	-0.00237	-0.016619
8057	-0.00237	0.00548732
8057.5	0	-0.0374478
8058	-0.00237	0.0390814
8058.5	0	-0.00215723
8059	0	-0.00146608
8059.5	0	0.0188914
8060	0	0.0401181
8060.5	0	0.00787493
8061	0	0.0154881
8061.5	0	0.00808437
8062	0.00237	0.0201586
8062.5	0	-0.0291749
8063	0	-1.0472e-05
8063.5	0	0.00891165
8064	0	0.0355942
8064.5	0	0.00129852
8065	0	0.0396993
8065.5	0	-0.0145875
8066	-0.00237	-0.0146398
8066.5	0	-0.00773879
8067	0	-0.00714189
8067.5	0	-0.016263
8068	-0.00237	0.0160431
8068.5	0	-0.0511032
8069	0	-0.00320442
8069.5	0	0.0276355
8070	0	-0.0444954
8070.5	0	0.0488203
8071	0	-0.0678584
8071.5	0	0.00351858
8072	0	0.013268
8072.5	0	0.0267454
8073	0	-0.0303792
8073.5	-0.00237	-0.0157603
8074	-0.00237	0.0105453
8074.5	0	0.00766549
8075	0	-0.00514174
8075.5	-0.00237	-0.0239285
8076	0	0.00167552
8076.5	-0.00237	0.00405265
8077	0	0.00124617
8077.5	0	-0.0142209
8078	0	0.0301907
8078.5	0.00237	0.025049
8079	0	0.0186715
8079.5	0	-0.00713142
8080	0	-0.0368404
8080.5	0	0.0128491
8081	0	-0.00616799
8081.5	0	0.0155195
8082	0.00237	0.0213628
8082.5	0	-0.0100531
8083	0	0.00577006
8083.5	-0.00237	0.00509985
8084	-0.00237	-0.0352696
8084.5	0	-0.0466003
8085	0	0.0139906
8085.5	0	0.0192999
8086	0	-0.00411549
8086.5	-0.00237	0.00139277
8087	0.00237	0.00876504
8087.5	0	0.0169541
8088	-0.00237	-0.0182736
8088.5	0	-0.0141686
8089	0	0.00856608
8089.5	0	0.0105558
8090	0.00237	-0.0441917
8090.5	0	0.00601091
8091	0	0.0334789
8091.5	0	-0.00461814
8092	-0.00237	-0.0354791
8092.5	0	0.00437729
8093	0	-0.00207345
8093.5	0	0.00733038
8094	0	-0.0126292
8094.5	0	-0.00344528
8095	0	-0.00417832
8095.5	0	-0.0201062
8096	0	0.0179909
8096.5	0	-0.0176976
8097	0	-0.0047438
8097.5	0	0.0122627
8098	0	-0.0271957
8098.5	0	-0.0069115
8099	0	0.000314159
8099.5	0	0.00854513
8100	0.00237	0.0253422
8100.5	0.00237	5.23599e-05
8101	-0.00237	-0.00992743
8101.5	0.00237	0.00255516
8102	0	0.0234572
8102.5	-0.00237	-0.0159802
8103	0.00237	-0.000753982
8103.5	0	0.00728849
8104	0	0.0159488
8104.5	0	-0.0148388
8105	-0.00237	-0.0210487
8105.5	0	0.0231954
8106	0	-0.0321804
8106.5	-0.00237	0.00756077
8107	0	0.023164
8107.5	0	-0.0230593
8108	0	0.0333428
8108.5	0	0.00794823
8109	0	-0.0246196
8109.5	0	0.0199072
8110	0	0.00590619
8110.5	0	-0.0131633
8111	0	0.00546637
8111.5	0.00237	0.0122522
8112	-0.00237	-0.0296043
8112.5	0	0.00875457
8113	-0.00237	-0.030086
8113.5	-0.00237	0.0179699
8114	0	-0.00186401
8114.5	0	-0.0124093
8115	-0.00237	0.0193732
8115.5	0	-0.0188077
8116	-0.00237	-0.0225357
8116.5	0	-0.0259181
8117	0	0.00694292
8117.5	0.00237	-0.0155195
8118	0	-0.00694292
8118.5	0	-0.00561298
8119	-0.00237	0.00655546
8119.5	-0.00237	0.00463909
8120	0	0.00686962
8120.5	0	-0.0232059
8121	-0.00237	0.029709
8121.5	0.00237	0.00851372
8122	0	0.0135822
8122.5	0	-0.0126083
8123	0.00237	-0.0366833
8123.5	-0.00237	0.0219597
8124	0	0.0122313
8124.5	0	-0.0341282
8125	0	0.00706858
8125.5	0	0.013645
8126	0	0.00924675
8126.5	0	0.00608422
8127	0.00237	0.00107861
8127.5	0	0.0225462
8128	0	-0.016797
8128.5	-0.00237	-0.0183888
8129	0.00237	0.029709
8129.5	0	-0.0242007
8130	0	-0.0112364
8130.5	-0.00237	-0.014755
8131	0	0.00419926
8131.5	0	-0.0096028
8132	0.00237	0.0203994
8132.5	-0.00237	0.0188705
8133	0.00237	0.00303687
8133.5	0	-0.00420973
8134	-0.00237	-0.0246091
8134.5	0	0.0154357
8135	-0.00237	-0.00583289
8135.5	0	-0.0260962
8136	0	0.0103358
8136.5	-0.00237	-0.0221482
8137	0	0.00830428
8137.5	0	0.000827286
8138	0	0.0146398
8138.5	0.00237	-0.0161583
8139	0	-0.0579729
8139.5	0	0.0213942
8140	0	0.00442965
8140.5	-0.00237	0.00420973
8141	0	0.0332381
8141.5	0	-0.0253212
8142	0	-0.0236457
8142.5	-0.00237	-0.0233001
8143	0.00237	0.00214675
8143.5	0	0.00962375
8144	0	0.0019059
8144.5	0	-0.0172264
8145	0	-0.010095
8145.5	0	-0.0212372
8146	0	-0.00696386
8146.5	-0.00237	0.0156032
8147	0	-0.00572817
8147.5	0	0.0162211
8148	-0.00237	0.0103149
8148.5	0	0.013823
8149	0	0.0164934
8149.5	0	-0.00107861
8150	0	0.0186401
8150.5	-0.00237	-0.00711047
8151	-0.00237	-0.0144409
8151.5	0	0.0111422
8152	-0.00237	-0.0260229
8152.5	0	-0.00390605
8153	0	-0.00706858
8153.5	0	-0.0193208
8154	0	0.0174149
8154.5	0	-0.0162001
8155	0	0.00651357
8155.5	0	0.00973894
8156	0	-0.00438776
8156.5	0	0.0420031
8157	0	0.0143571
8157.5	0.00237	-0.0231535
8158	0	-0.0131004
8158.5	0	-0.0153624
8159	0	0.0353639
8159.5	0	0.00298451
8160	0.00237	-0.0101264
8160.5	0	0.00173835
8161	0	-0.0141686
8161.5	0.00237	0.0305468
8162	0	0.0329972
8162.5	0	-0.0143466
8163	0	-0.00507891
8163.5	0	-0.0437833
8164	0	0.0302326
8164.5	0	-0.00529882
8165	0	-0.0118647
8165.5	0.00237	-0.0106186
8166	0.00237	0.0258134
8166.5	0	0.0177186
8167	0	0.0127968
8167.5	0	-0.0135193
8168	0	0.0185878
8168.5	0	0.0190066
8169	0	0.0178966
8169.5	-0.00237	0.00226195
8170	0	0.00983319
8170.5	0	-0.0201481
8171	0.00237	-0.0160954
8171.5	-0.00237	0.029332
8172	0	0.000439823
8172.5	0	-0.0191951
8173	-0.00237	-0.000115192
8173.5	0	-0.0135088
8174	0	-0.000586431
8174.5	0.00237	-0.0126501
8175	0	0.0434168
8175.5	-0.00474	0.0159593
8176	0.00237	0.00559203
8176.5	0	0.00582242
8177	0	-0.0147655
8177.5	-0.00237	0.0217608
8178	0	-0.00228289
8178.5	0	-0.00766549
8179	0	-0.00297404
8179.5	0.00237	0.0220959
8180	0	-0.0193313
8180.5	0	0.00704764
8181	0	0.000932006
8181.5	0	-0.00360236
8182	0	0.0167447
8182.5	0	0.0258972
8183	0	-0.00786445
8183.5	0.00237	0.00745605
8184	0	-0.00299498
8184.5	0	0.0164201
8185	0	0.0131633
8185.5	0	-0.00293215
8186	0	-0.0174358
8186.5	0	0.00958186
8187	0	-0.0405789
8187.5	0	-0.0313636
8188	-0.00237	0.018106
8188.5	-0.00237	-0.00494277
8189	-0.00237	-0.0311018
8189.5	0	0.0134251
8190	0	-0.0162106
8190.5	-0.00237	-0.00628319
8191	-0.00237	0.00738274
8191.5	0.00237	0.0359398
8192	0	-0.0249966
8192.5	-0.00237	0.026337
8193	0	0.0247139
8193.5	0	-0.000167552
8194	0	-0.0209649
8194.5	0	0.0111841
8195	0.00237	-0.000251327
8195.5	0	0.0297718
8196	0	-0.00530929
8196.5	-0.00237	-0.0115715
8197	0	0.0196978
8197.5	0	-0.0242007
8198	0	-0.026892
8198.5	0	0.0307248
8199	0	-0.0185145
8199.5	0	0.0223263
8200	0	-0.041668
8200.5	0	0.0306829
8201	0	0.0131214
8201.5	0	-0.00746652
8202	0	0.0217189
8202.5	0	-0.0128177
8203	0	-0.00330914
8203.5	0	-0.0134041
8204	0	-0.000555015
8204.5	0.00237	0.00731991
8205	0	-0.040558
8205.5	0	-0.00411549
8206	0	-0.00742463
8206.5	0	0.0102311
8207	0	-0.00915251
8207.5	0	0.0069115
8208	-0.00237	0.0198339
8208.5	0	-0.000230383
8209	-0.00237	-0.0159802
8209.5	0	-0.0142942
8210	0	-0.0299813
8210.5	0	0.0501293
8211	0	-0.00350811
8211.5	-0.00237	-0.0475951
8212	0	0.0119904
8212.5	0	0.00389557
8213	0.00237	0.0234572
8213.5	0	-0.0556062
8214	0	0.00880693
8214.5	0	-0.00491136
8215	0	-0.00813672
8215.5	0	0.00334056
8216	0	0.00143466
8216.5	0	0.0109746
8217	0	-0.0131737
8217.5	0	-0.0441813
8218	0	-0.012514
8218.5	0	0.028044
8219	0	0.0119276
8219.5	0	-0.000188496
8220	0	0.00833569
8220.5	0	0.00985413
8221	-0.00237	-0.0018326
8221.5	0.00237	-0.00921534
8222	0	-0.0353953
8222.5	0	0.0149435
8223	0	0.0128596
8223.5	-0.00237	0.0172264
8224	0	0.000921534
8224.5	0	-0.0330077
8225	0	0.00863938
8225.5	0	0.0359922
8226	0.00237	-0.0253108
8226.5	0	-0.0236457
8227	0	-0.0132261
8227.5	0	0.00725708
8228	0	0.00746652
8228.5	0	0.0227242
8229	0	0.00813672
8229.5	0	0.0380028
8230	-0.00237	-0.0242531
8230.5	0	-0.0074351
8231	0	0.00245044
8231.5	0	0.0189229
8232	0	-0.0172578
8232.5	0	-0.0202633
8233	0	-0.0223158
8233.5	0.00237	-0.00243997
8234	0	0.0271015
8234.5	-0.00237	0.000335103
8235	-0.00237	0.0138649
8235.5	-0.00237	-0.00455531
8236	0.00237	0.0156242
8236.5	0	-0.0210696
8237	0	0.0120951
8237.5	0	-0.00969705
8238	0	-0.0180118
8238.5	0	0.000240855
8239	0	-0.0128701
8239.5	0	0.0132575
8240	-0.00237	0.00122522
8240.5	-0.00237	-0.00431445
8241	0.00237	0.00402124
8241.5	0	0.0162944
8242	0	-0.0267035
8242.5	-0.00237	0.00556062
8243	0.00237	0.016242
8243.5	0	0.0145979
8244	0	-0.0319605
8244.5	0.00237	-0.0160535
8245	0	0.0139591
8245.5	0	0.00247139
8246	0	0.0248605
8246.5	0	-0.00357094
8247	0	-0.0173416
8247.5	-0.00237	0.0076969
8248	-0.00237	-0.0148807
8248.5	0	0.0105348
8249	0	0.000733038
8249.5	-0.00237	0.0180223
8250	0	-0.0221901
8250.5	0	0.00929911
8251	0	0.000712094
8251.5	0	0.000869174
8252	-0.00237	0.00869174
8252.5	0	0.00841947
8253	0.00237	-0.0222634
8253.5	-0.00237	-0.0180956
8254	0	0.00523599
8254.5	0	0.00992743
8255	0	-0.0144304
8255.5	0	-0.00760265
8256	0	0.00499513
8256.5	0	-0.0202737
8257	0	-0.00531976
8257.5	0	0.0189962
8258	0	-0.00838805
8258.5	0	0.00521504
8259	0	-0.033835
8259.5	0	0.0236143
8260	0	0.0220435
8260.5	0	-0.0136136
8261	0	-0.0146189
8261.5	0	0.0234258
8262	0	-0.0162944
8262.5	0	-0.0135507
8263	0	0.00959233
8263.5	0	0.029709
8264	0	-0.0318453
8264.5	0	-0.0130376
8265	-0.00237	0.0118333
8265.5	-0.00237	-0.0320338
8266	0	-0.0418565
8266.5	-0.00237	0.0200852
8267	0.00237	0.0379923
8267.5	-0.00237	0.00917345
8268	0	0.00937242
8268.5	0	0.00562345
